Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
1	46.28645	18.36438	0.0	0	0.0011052756473937109
0	46.28645	17.29338	0.0	1	0.812
1	46.17935	17.25769	0.0	0	0.0010270179786111555
0	46.17935	18.703537	0.0	1	0.812
1	47.90485	19.221176	0.0	0	0.0009256466268894314
0	47.90485	28.40799	0.0	1	0.812
1	47.79775	28.40799	0.0	0	0.00069678358256553
0	47.79775	20.048233	0.0	1	0.812
1	47.69065	20.196991	0.0	0	0.0007075229889075274
0	47.69065	28.354431	0.0	1	0.812
1	47.58355	26.051788	0.0	0	0.0013296381006107083
0	47.58355	20.369537	0.0	1	0.812
1	47.4705	20.41713	0.0	0	0.0008326657299910778
0	47.4705	25.66504	0.0	1	0.812
1	47.3634	25.56984	0.0	0	0.0008121640811395991
0	47.3634	20.500427	0.0	1	0.812
1	47.2563	20.51828	0.0	0	0.000841272288354844
0	47.2563	25.40918	0.0	1	0.812
1	47.1492	25.361588	0.0	0	0.0008530076501394035
0	47.1492	20.57779	0.0	1	0.812
1	47.0421	20.553986	0.0	0	0.0008721844903369913
0	47.0421	25.302078	0.0	1	0.812
1	46.935	25.272339	0.0	0	0.0008757830840622205
0	46.935	20.565887	0.0	1	0.812
1	46.8279	20.542084	0.0	0	0.0008757830840622205
0	46.8279	25.248535	0.0	1	0.812
1	46.7208	25.260437	0.0	0	0.0008814017760947479
0	46.7208	20.51828	0.0	1	0.812
1	46.60775	20.464737	0.0	0	0.0008685671049981636
0	46.60775	25.254486	0.0	1	0.812
1	46.50065	25.296127	0.0	0	0.0008743173383152225
0	46.50065	20.393341	0.0	1	0.812
1	46.39355	20.280289	0.0	0	0.0008634839739123379
0	46.39355	25.30803	0.0	1	0.812
1	46.28645	25.37944	0.0	0	0.0008647899909561829
0	46.28645	20.137482	0.0	1	0.812
1	46.17935	19.80429	0.0	0	0.0008957679635770432
0	46.17935	25.468689	0.0	1	0.812
1	46.07225	25.587677	0.0	0	0.0007325252288659101
0	46.07225	17.275528	0.0	1	0.812
1	45.96515	17.275528	0.0	0	0.0006851609704519035
0	45.96515	25.819733	0.0	1	0.812
1	45.85805	26.533737	0.0	0	0.0007973656865765122
0	45.85805	17.281479	0.0	1	0.812
1	45.745	17.269577	0.0	0	0.001011731002130034
0	45.745	19.429428	0.0	1	0.812
1	45.6379	19.316391	0.0	0	0.0009748618591025604
0	45.6379	17.281479	0.0	1	0.812
1	45.5308	17.269577	0.0	0	0.0010176221725402002
0	45.5308	19.131927	0.0	1	0.812
1	45.4237	18.16803	0.0	0	0.0012297324946359822
0	45.4237	17.275528	0.0	1	0.812
1	45.3166	17.275528	0.0	0	0.0010606549643519259
0	45.3166	18.031189	0.0	1	0.812
1	45.2095	18.001434	0.0	0	0.0010716010784292962
0	45.2095	17.29338	0.0	1	0.812
1	45.1024	17.25769	0.0	0	0.0010678897350295813
0	45.1024	17.930038	0.0	1	0.812
1	44.9953	18.096634	0.0	0	0.0011075494324614965
0	44.9953	17.281479	0.0	1	0.812
1	44.88225	17.269577	0.0	0	0.001056671142578125
0	44.88225	18.322739	0.0	1	0.812
1	44.77515	18.52504	0.0	0	0.0010606079853232586
0	44.77515	17.281479	0.0	1	0.812
1	44.66805	17.269577	0.0	0	0.001027919975996383
